playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews,pur_rel_itv,Action,Adventure,Animation,AudioProduction,Casual,Design,EarlyAccess,FreetoPlay,Gore,Illustration,Indie,MassivelyMultiplayer,Modeling,Nudity,RPG,Racing,SexualContent,Simulation,Sports,Strategy,Utilities,Violent
0.0,False,6700,"Action,Adventure","Single-player,Multi-player,Partial Controller Support,Valve Anti-Cheat enabled","Action,Third-Person Shooter,Adventure,Mechs,Sci-fi,Shooter,Third Person,Robots,Atmospheric,Multiplayer,Masterpiece,Aliens",2018-06-22,2007-06-26,453.0,160.0,4014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,False,4800,"Action,Adventure,Indie,RPG","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Cute,Adventure,Indie,Platformer,2D,Action,RPG,Metroidvania,Funny,Singleplayer,Exploration,Great Soundtrack,Story Rich,Puzzle,Open World,Hand-drawn,Family Friendly,Pixel Graphics,Colorful,Difficult",2018-05-14,2016-09-29,1372.0,69.0,592,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.9833333329999999,False,17000,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud","Stealth,First-Person,Steampunk,Action,Assassin,Singleplayer,Atmospheric,Story Rich,Adventure,Multiple Endings,Dark,Magic,Dystopian,FPS,RPG,Replay Value,Fantasy,Masterpiece,Open World,Shooter",2017-06-23,2012-10-08,31993.0,1058.0,1719,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,False,1500,"Adventure,Casual,Indie",Single-player,"Indie,Short,Surreal,Funny,Casual,Psychological Horror,Adventure,Nudity,Puzzle,Singleplayer,Horror,Story Rich,Point & Click,Action,Illuminati,Memes,Psychological,Sexual Content,Masterpiece,Open World",2017-10-28,2015-03-05,2809.0,492.0,968,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.316666667000001,False,20800,"Action,Adventure","Single-player,Steam Trading Cards,Partial Controller Support","Open World,Survival,Action,Adventure,Hunting,First-Person,Singleplayer,Crafting,Exploration,FPS,Stealth,Atmospheric,Shooter,Mature,Sandbox,Action RPG,RPG,Co-op,Strategy,Online Co-Op",2018-11-09,2016-02-29,8351.0,2488.0,984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,5800,"Adventure,Indie,RPG,Strategy","Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled","Board Game,Turn-Based Strategy,Multiplayer,Strategy,Card Game,Fantasy,Indie,Dark Fantasy,Adventure,Hex Grid,Turn-Based,RPG,Great Soundtrack,Tactical RPG,Cute,Singleplayer,Multiple Endings,Grand Strategy,Kickstarter,Benchmark",2018-08-06,2015-09-01,5683.0,1359.0,1070,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,False,6800,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Detective,Atmospheric,Mystery,Walking Simulator,Exploration,First-Person,Adventure,Horror,Singleplayer,Story Rich,Supernatural,Puzzle,Lovecraftian,Indie,Open World,Great Soundtrack,Short,Psychological Horror,Masterpiece,Beautiful",2017-10-28,2014-09-25,5338.0,699.0,1129,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.116666667,False,3500,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Atmospheric,Story Rich,Walking Simulator,Mystery,First-Person,Singleplayer,Exploration,Open World,Great Soundtrack,Indie,Short,Comedy,Funny,Drama,Colorful,Mature,Thriller,Horror,Casual",2017-10-25,2016-02-09,32156.0,5298.0,624,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.633333333,False,8800,Action,"Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","FPS,Multiplayer,Tactical,Shooter,Team-Based,Action,First-Person,Competitive,Co-op,Strategy,Realistic,Online Co-Op,Destruction,Physics,Atmospheric,Psychological Horror,Massively Multiplayer,Singleplayer,Casual,Simulation",2017-12-22,2015-12-01,249706.0,50297.0,752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.63333333,False,13300,"Adventure,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Includes level editor","RPG,Story Rich,Turn-Based,Co-op,Fantasy,Character Customization,Open World,Adventure,Turn-Based Combat,Strategy,Multiplayer,Singleplayer,CRPG,Great Soundtrack,Turn-Based Tactics,Party-Based RPG,Atmospheric,Isometric,Indie,Female Protagonist",2017-12-04,2017-09-14,47530.0,2488.0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,True,0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud","RPG,Post-apocalyptic,Turn-Based,Strategy,Tactical,Adventure,Isometric,Singleplayer,Kickstarter,CRPG,Open World,Indie,Turn-Based Strategy,Sci-fi,Crowdfunded,Survival,Atmospheric,Exploration,Old School,Early Access",2017-06-23,2014-09-18,3578.0,762.0,1009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,False,6800,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud","Survival,War,Atmospheric,Singleplayer,Strategy,Choices Matter,Simulation,Crafting,Indie,Stealth,Post-apocalyptic,Adventure,2D,Side Scroller,Difficult,Point & Click,Open World,2.5D,Platformer,Rogue-like",2018-07-18,2014-11-14,41729.0,2399.0,1342,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,True,0,"Adventure,Free to Play",Single-player,"Free to Play,Adventure,VR",2019-08-11,2018-11-13,0.0,0.0,271,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,7000,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Puzzle,Psychological Horror,Visual Novel,Story Rich,Mystery,Choices Matter,Anime,Adventure,Horror,Sci-fi,Singleplayer,Great Soundtrack,Mature,Multiple Endings,Gore,Thriller,Atmospheric,Point & Click,Dark,Violent",2019-08-11,2016-06-29,1422.0,154.0,1138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.166666667,False,5000,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Mythology,Action,Indie,Female Protagonist,Hand-drawn,Difficult,Atmospheric,Singleplayer,Exploration,Great Soundtrack,2D,Isometric,Fantasy,Kickstarter,Controller,Story Rich,RPG,Action-Adventure,Souls-like",2016-11-13,2015-09-29,1202.0,296.0,411,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.25,False,4800,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,Pixel Graphics,Survival,Indie,Base Building,Singleplayer,Tower Defense,2D,Building,Simulation,Medieval,Exploration,Adventure,Fantasy,Atmospheric,Great Soundtrack,Side Scroller,Rogue-like,Casual,Open World",2017-04-11,2016-08-09,4058.0,560.0,245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1.4,False,8000,"Adventure,Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Survival,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Early Access,Strategy,Action,Difficult,Horror,Female Protagonist",2017-12-22,2017-08-01,43758.0,4142.0,143,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.016666667,True,0,"Action,Free to Play","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","Free to Play,Action,Co-op,Multiplayer,Third-Person Shooter,Sci-fi,Ninja,Shooter,Parkour,Space,Online Co-Op,Futuristic,Third Person,Massively Multiplayer,PvE,RPG,Hack and Slash,Singleplayer,FPS,Cyberpunk",2015-08-03,2013-03-25,2713.0,332.0,861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.316666667,False,6000,"Violent,Gore,Action,Indie,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards","Souls-like,Metroidvania,Difficult,RPG,Dark Fantasy,2D,Action,Platformer,Indie,Gore,Atmospheric,Local Co-Op,Dark,Side Scroller,Action RPG,Co-op,Singleplayer,Adventure,Violent,Horror",2017-12-22,2016-05-17,6989.0,638.0,584,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,False,3600,RPG,"Single-player,Multi-player,Online Multi-Player,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,Partial Controller Support","RPG,Open World,Fantasy,Third Person,Singleplayer,Multiplayer,Adventure,Action,Medieval,Action RPG,Story Rich,Character Customization,Masterpiece,Dark Fantasy,Magic,Hack and Slash,Co-op",2018-06-12,2009-04-30,1220.0,486.0,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,5000,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Adventure,Point & Click,Mystery,Singleplayer,Puzzle,Dark",2019-04-25,2016-11-10,141.0,28.0,896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,11600,"Action,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer,Steam Achievements","Strategy,RTS,Multiplayer,Space,Base Building,Robots,Sci-fi,War,Action,Co-op,Building,Singleplayer,Grand Strategy,Open World,Futuristic,Mechs,Destruction,Indie,Great Soundtrack,Casual",2019-07-08,2015-08-18,4711.0,1142.0,1420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.183333333,False,6800,"Action,Adventure,Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Relaxing,Atmospheric,Underwater,Exploration,Great Soundtrack,Adventure,Singleplayer,Casual,Colorful,Indie,Fantasy,Family Friendly,Short,Story Rich,Open World,Simulation,Third Person,Beautiful,Walking Simulator,Controller",2017-04-04,2016-08-02,12903.0,992.0,245,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11.51666667,False,3700,"Action,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases","Co-op,Action,FPS,Heist,Online Co-Op,Stealth,Multiplayer,Crime,Shooter,Team-Based,First-Person,Great Soundtrack,Gun Customization,Tactical,PvE,Strategy,Singleplayer,Simulation,Funny,Adventure",2016-10-14,2013-08-13,193310.0,34095.0,1158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.3,False,11800,"Action,Sports","Single-player,Online Multi-Player,Steam Trading Cards,In-App Purchases,Partial Controller Support","Sports,Open World,Multiplayer,Action,Simulation,Atmospheric,Exploration,Great Soundtrack,Adventure,First-Person,Racing,Singleplayer,Co-op,Third Person,Realistic,Sandbox,Casual,VR,Snowboarding,Massively Multiplayer",2018-11-26,2016-12-02,7796.0,2533.0,724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,False,3600,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Partial Controller Support,Includes level editor","Action,FPS,Co-op,Comedy,Multiplayer,Shooter,First-Person,Gore,Funny,Classic,Adventure,Singleplayer,Indie,Sci-fi,Masterpiece,Online Co-Op,Colorful,Great Soundtrack,Atmospheric,Open World",2017-06-28,2012-01-31,4692.0,614.0,1975,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.15,False,4000,"RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Leaderboards","Strategy,RPG,Fantasy,Story Rich,Atmospheric,Mythology,Choose Your Own Adventure,Difficult,Cult Classic,Interactive Fiction,Classic,Adventure,Retro,Remake,Medieval,Board Game,1980s,1990's,Choices Matter",2018-03-22,2015-07-28,177.0,51.0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,False,6800,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Point & Click,Comedy,Singleplayer,Story Rich,Time Travel,Funny,Puzzle,Indie,Great Soundtrack,Masterpiece,2D,Steampunk,Classic,Hand-drawn,Dark Humor,1990's,Retro,Cult Classic",2018-04-21,2016-03-01,1238.0,200.0,781,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.883333333,False,6900,"Massively Multiplayer,RPG","MMO,Steam Trading Cards,Partial Controller Support","RPG,MMORPG,Open World,Massively Multiplayer,Fantasy,Multiplayer,Adventure,First-Person,Exploration,Story Rich,Third Person,Action,Magic,Co-op,Atmospheric,Great Soundtrack,Action RPG,Singleplayer,Masterpiece,Sandbox",2017-08-24,2017-05-22,32155.0,9237.0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.41666666700000005,False,2600,"Action,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Gore,Violent,Action,Dark,Mature,Shooter,Indie,Isometric,Singleplayer,Villain Protagonist,Twin Stick Shooter,Open World,Psychological Horror,Horror,Third-Person Shooter,Dark Humor,Top-Down Shooter,Survival,Difficult,Masterpiece",2019-06-28,2015-06-01,4898.0,1410.0,1488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.683333333,False,15999900,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Action,Female Protagonist,Third Person,Lara Croft,Singleplayer,Third-Person Shooter,Story Rich,Exploration,Multiplayer,Quick-Time Events,Atmospheric,Action-Adventure,Shooter,Stealth,Puzzle,Cinematic,Platformer,Masterpiece,RPG",2017-10-02,2013-03-04,77254.0,3407.0,1673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.98333333,False,5000,"Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","RPG,Turn-Based,Turn-Based Combat,Indie,Choices Matter,Post-apocalyptic,Story Rich,Tactical,Isometric,Fantasy,Singleplayer,CRPG,Alternate History,Difficult,Rome,Atmospheric,Dark Fantasy,Early Access,Adventure,Open World",2017-03-03,2015-10-14,1651.0,382.0,506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7.516666667000001,False,18500,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Detective,Adventure,Story Rich,Mystery,Action,Crime,Puzzle,Open World,Singleplayer,Atmospheric,Third Person,Psychological Horror,Horror,Point & Click,Masterpiece,Thriller,Multiplayer,First-Person,Great Soundtrack,Casual",2018-03-25,2016-06-10,1849.0,644.0,653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,9500,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","FPS,Story Rich,Action,Singleplayer,Steampunk,Atmospheric,Masterpiece,Shooter,First-Person,Alternate History,Beautiful,Adventure,Great Soundtrack,Dystopian,Sci-fi,Time Travel,Fantasy,Gore,Linear,RPG",2018-03-28,2013-03-25,58815.0,2879.0,1829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,7000,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","Horror,First-Person,Atmospheric,Survival Horror,Gore,Survival,Psychological Horror,Singleplayer,Adventure,Action,Dark,Indie,Stealth,Nudity,Parkour,Difficult,Masterpiece,3D Vision,Walking Simulator,Sci-fi",2018-03-28,2013-09-04,30160.0,1226.0,1666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0333333330000003,True,0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Story Rich,Choices Matter,Great Soundtrack,Female Protagonist,Time Travel,Atmospheric,Episodic,Singleplayer,Adventure,Time Manipulation,Mystery,Multiple Endings,Third Person,Point & Click,Indie,Walking Simulator,Casual,Action,Memes,Masterpiece",2016-09-21,2015-01-29,86653.0,2667.0,601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.766666667,False,13800,"Action,Adventure,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,VR Support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor","Survival,Open World,Dinosaurs,Multiplayer,Crafting,Building,Adventure,Base Building,Co-op,Action,First-Person,Sandbox,Early Access,Massively Multiplayer,Singleplayer,Dragons,RPG,Sci-fi,MMORPG,Indie",2019-06-15,2017-08-27,128486.0,53081.0,657,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2.2,False,9000,"Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","RPG,Story Rich,Choices Matter,Isometric,Dark Fantasy,CRPG,Adventure,Singleplayer,Fantasy,Villain Protagonist,Real-Time with Pause,Character Customization,Atmospheric,Great Soundtrack,Open World,Turn-Based,Strategy,Party-Based RPG,Female Protagonist,Action",2017-10-27,2016-11-10,4834.0,785.0,351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.4,False,11200,"Adventure,Indie,RPG,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud","RPG,Turn-Based,Co-op,Fantasy,Adventure,Party-Based RPG,Story Rich,Strategy,Turn-Based Combat,Open World,Character Customization,Singleplayer,Isometric,CRPG,Local Co-Op,Multiplayer,Great Soundtrack,Split Screen,Turn-Based Strategy,Indie",2017-06-28,2015-10-27,9349.0,1100.0,610,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.083333333,False,6800,"Action,Indie,Strategy","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Strategy,Indie,Action,2D,Physics,Sandbox,Pixel Graphics,Local Co-Op,Moddable,Sci-fi,Singleplayer,Difficult,Local Multiplayer,Platformer,Split Screen,Multiplayer,RTS,Replay Value,Zombies,4 Player Local",2018-02-02,2012-09-28,1132.0,284.0,1953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.033333333,False,3600,"Action,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards","Comedy,Co-op,Action,Fantasy,Online Co-Op,Multiplayer,RPG,Magic,Adventure,Funny,Local Co-Op,4 Player Local,Indie,Local Multiplayer,Difficult,Singleplayer,Masterpiece,Team-Based,Action RPG,Arcade",2017-04-10,2011-01-25,12411.0,1334.0,2267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.25,False,9500,"Adventure,Strategy","Single-player,Steam Achievements,Partial Controller Support","Detective,Crime,Open World,Noir,Adventure,Story Rich,Third Person,Mystery,Investigation,Cinematic,Singleplayer,Action,Atmospheric,Mature,Masterpiece,Nudity,Puzzle,Third-Person Shooter,Thriller,Strategy",2017-12-17,2011-11-08,11955.0,2020.0,2231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,False,9000,"Adventure,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Cloud","Adventure,Violent,Gore,Indie,VR,FPS,Multiplayer",2019-06-27,2018-07-12,244.0,99.0,350,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.016666667,False,12700,"Action,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor","Zombies,Survival,Open World,Parkour,Co-op,Multiplayer,Action,First-Person,Horror,Gore,Survival Horror,Crafting,FPS,Adventure,Atmospheric,Singleplayer,Shooter,RPG,Stealth,Sandbox",2018-04-16,2015-01-26,68895.0,5453.0,1176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.3833333329999995,True,0,"Action,Adventure,Free to Play,RPG,Simulation",Single-player,"Space,Free to Play,Open World,Singleplayer,Sci-fi,Simulation,Adventure,2D,RPG,Action,Trading,Space Sim,Exploration,Sandbox,Indie,Strategy,Casual,Economy,Top-Down,Story Rich",2016-09-21,2015-10-30,76.0,5.0,327,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,False,5000,"Action,Adventure,Indie","Single-player,SteamVR Collectibles","Action,Adventure,Dinosaurs,Indie,VR,Early Access",2018-04-20,2018-02-26,280.0,81.0,53,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.98333333,True,0,"Action,Adventure,Indie,RPG,Simulation","Single-player,Steam Trading Cards,Steam Workshop,Partial Controller Support","Sandbox,Open World,Survival,Adventure,Crafting,RPG,Multiplayer,Exploration,Building,Sci-fi,Indie,Action,Co-op,Simulation,Early Access,Voxel,Singleplayer,Third Person,Action RPG,Massively Multiplayer",2017-10-28,2016-11-08,3159.0,1645.0,354,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.0,False,6800,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","RPG,Cyberpunk,Turn-Based,Story Rich,Strategy,Isometric,Indie,Adventure,Singleplayer,Turn-Based Tactics,CRPG,Kickstarter,Turn-Based Combat,Atmospheric,Sci-fi,Great Soundtrack,Tactical,Female Protagonist,Fantasy,Action",2019-06-21,2015-08-20,1656.0,300.0,1401,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.65,False,6800,"Indie,Simulation,Strategy","Single-player,Steam Achievements","City Builder,Strategy,Simulation,Survival,Indie,Singleplayer,Sandbox,Medieval,Relaxing,Resource Management,Economy,Building,Management,Open World,Difficult,Beautiful,Procedural Generation,Masterpiece,Historical,RTS",2018-01-03,2014-02-18,22228.0,2682.0,1415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,False,3100,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Puzzle,Point & Click",2018-04-21,2017-03-14,50.0,5.0,403,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.21666666699999998,False,10000,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Puzzle,Singleplayer,Story Rich,2D,Classic,Retro,1990's,Fantasy",2016-11-09,2013-08-29,1159.0,121.0,1168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,8800,"Indie,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Strategy,RTS,God Game,Indie,Fantasy,Base Building,Management,Simulation,Sandbox,Villain Protagonist,Kickstarter,Dungeon Crawler,Funny,Singleplayer,Multiplayer,Dark Comedy,Building,Level Editor,Comedy,Early Access",2019-05-18,2015-04-02,3360.0,615.0,1507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,False,3600,"Indie,Strategy",Single-player,"Hacking,Indie,Strategy,Singleplayer,Cyberpunk,Great Soundtrack,Simulation,Classic,Sci-fi,Real-Time with Pause,2D,Experimental,Atmospheric,Story Rich,Addictive,Rogue-like,Perma Death,Puzzle",2018-06-21,2006-08-23,1147.0,122.0,4320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,False,9000,"Sexual Content,Nudity,Violent,Gore,Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud","Horror,Psychological Horror,Survival Horror,First-Person,Gore,Singleplayer,Dark,Atmospheric,Violent,Survival,Mature,Action,Adventure,Story Rich,Nudity,Sexual Content,Parkour,Indie,FPS,Multiplayer",2018-03-28,2017-04-24,10303.0,1437.0,338,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
9.016666667,False,5900,RPG,"Single-player,Steam Cloud","Open World,RPG,Fantasy,Singleplayer,Moddable,First-Person,Adventure,Exploration,Great Soundtrack,Action,Magic,Character Customization,Story Rich,Atmospheric,Sandbox,Medieval,Classic,Action RPG,Masterpiece,Third Person",2018-01-09,2009-06-16,11989.0,738.0,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.25,False,26800,"Action,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Anime,JRPG,RPG,Female Protagonist,Story Rich,Fantasy,Action,Action RPG,Singleplayer,Open World,Adventure,Great Soundtrack,Hack and Slash,Cute,Sexual Content,Nudity,Local Co-Op,Multiplayer,Mature,Co-op",2018-06-12,2017-01-26,6414.0,437.0,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,3600,RPG,Single-player,"RPG,Villain Protagonist,Fantasy,Singleplayer,Funny,Comedy,Third Person,Action,Magic,Adventure,Action RPG,Strategy,Dark Humor,Open World,Dark Fantasy,Action-Adventure,Masterpiece,Atmospheric,Puzzle,Multiplayer",2018-02-28,2009-06-24,1796.0,264.0,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,6400,Action,"Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","FPS,Action,Nudity,Shooter,Aliens,Singleplayer,Comedy,Sci-fi,Multiplayer,First-Person,Mature,Gore,Funny,Dark Humor,Classic,Adventure,Old School,Memes,Linear,Atmospheric",2018-06-21,2011-06-09,2460.0,1175.0,2569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
